OBJECTID,INTERSECTION,COUNT_DATE,ST_NAME1,ST_SEGMENT_DIR1,ST_SEGMENT_ADT1,ST_NAME2,ST_SEGMENT_DIR2,ST_SEGMENT_ADT2,ST_NAME3,ST_SEGMENT_DIR3,ST_SEGMENT_ADT3,ST_NAME4,ST_SEGMENT_DIR4,ST_SEGMENT_ADT4,ST_NAME5,ST_SEGMENT_DIR5,ST_SEGMENT_ADT5,INTERSECTION_ADT,YearCount,HyperlinkPDF,GlobalID
1836,N DAVIE ST & E FRIENDLY AVE,1109203200000,N DAVIE ST,NORTH,5555,N DAVIE ST,SOUTH,7707,E FRIENDLY AVE,WEST,12149,E FRIENDLY AVE,EAST,9155,NA,NA,NA,17477,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/DAVIEST-FRIENDLYAV05.pdf,{2DF1CF07-6BBC-48CE-A9BF-B669AB2A7FCE}
1837,N DAVIE ST & SUMMIT AVE,1109203200000,N DAVIE ST,NORTH,8357,N DAVIE ST,SOUTH,5408,SUMMIT AVE,WEST,3093,NA,EAST,12,NA,NA,NA,8435,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/DAVIEST-SUMMITAV05.pdf,{9AA707D8-4136-47F4-8B36-C6059D8BAA08}
1838,S DAVIE ST & E WASHINGTON ST,1108944000000,S DAVIE ST,NORTH,5941,S DAVIE ST,SOUTH,5134,E WASHINGTON ST,WEST,5909,E WASHINGTON ST,EAST,6282,NA,NA,NA,12222,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/DAVIEST-WASHINGTONST05.pdf,{5A78B9D6-AFDA-4819-A828-799C2ED34703}
1839,E LINDSAY ST & YANCEYVILLE ST,1126656000000,YANCEYVILLE ST,NORTH,8896,N DUDLEY ST,SOUTH,11072,E LINDSAY ST,WEST,7157,E LINDSAY ST,EAST,10125,NA,NA,NA,18625,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/DUDLEYST-LINDSAYST05.pdf,{353707DC-73FE-4784-A6A6-EFFDA223A84D}
1840,DUDLEY ST & E MARKET ST,1130976000000,N DUDLEY ST,NORTH,8989,N DUDLEY ST,SOUTH,5428,E FRIENDLY AVE,WEST,7301,E MARKET ST,EAST,13036,NA,NA,NA,17377,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/DUDLEYST-MARKETST05.pdf,{3C5D9519-26A3-442A-B0C9-89513D591796}
1841,EAGLE RD & STANLEY RD,1116374400000,STANLEY RD,NORTH,3014,STANLEY RD,SOUTH,794,EAGLE RD,WEST,117855,EAGLE RD,EAST,9443,NA,NA,NA,12518,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EAGLERD-STANLEYRD05.pdf,{2F410266-513F-4F34-A2AC-03D3D422C13A}
1842,N EDGEWORTH ST & W FRIENDLY AVE,1115251200000,N EDGEWORTH ST,NORTH,10552,N EDGEWORTH ST,SOUTH,14136,W FRIENDLY AVE,WEST,20965,W FRIENDLY AVE,EAST,17389,NA,NA,NA,31521,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EDGEWORTHST-FRIENDLYST05.pdf,{66D9F381-A1E7-4F53-AAD5-23A72F46394A}
1843,S EDGEWORTH ST & W MARKET ST,NA,N EDGEWORTH ST,NORTH,13131,S EDGEWORTH ST,SOUTH,14378,W MARKET ST,WEST,16383,W MAKRET ST,EAST,17630,NA,NA,NA,30761,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EDGEWORTHST-MARKETST05.pdf,{2F7C5F53-8E32-410D-B80C-96C60A7924E0}
1844,N EDGEWORTH ST & W SMITH ST,1112832000000,N EDGEWORTH ST,NORTH,5950,N EDGEWORTH ST,SOUTH,8867,W SMITH ST,WEST,1360,W SMITH ST,EAST,16522,NA,NA,NA,22472,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EDGEWORTHST-SMITHST05.pdf,{6DA11D6B-72C3-480C-A635-2A651F12F732}
1845,S EDGEWORTH ST & W WASHINGTON ST,1119225600000,S EDGEWORTH ST,NORTH,13237,S EDGEWORTH ST,SOUTH,13664,W WASHINGTON ST,WEST,3930,W WASHINGTON ST,EAST,6213,NA,NA,NA,18522,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EDGEWORTHST-WASHINGTONST05.pdf,{994EE2ED-9B86-458D-926E-EF02C0679A77}
1846,S ELM-EUGENE ST & I-85,1115856000000,S ELM-EUGENE ST,NORTH,27211,S ELM-EUGENE ST,SOUTH,27377,I-85,WEST,7365,I-85,EAST,6435,NA,NA,NA,34194,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMEUGENEST-I85-05.pdf,{2A370F97-C1F6-4D27-8E84-C0E2B144182C}
1847,S ELM-EUGENE ST & W MEADOWVIEW RD,1116288000000,S ELM-EUGENE ST,NORTH,32121,S ELM-EUGENE ST,SOUTH,23372,W MEADOWVIEW RD,WEST,7893,W MEADOWVIEW RD,EAST,3142,NA,NA,NA,28764,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMEUGENEST-MEADOWVIEWRD05.pdf,{63CDD091-1278-4376-946C-1A4358AF75E6}
1848,S ELM-EUGENE ST & MONTCASTLE DR,1116374400000,S ELM-EUGENE ST,NORTH,169,S ELM-EUGENE ST,SOUTH,373,E MONTCASTLE DR,WEST,12256,E MONTCASTLE DR,EAST,11986,NA,NA,NA,12392,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMEUGENEST-MONCASTLEDR05.pdf,{ABA06D67-D448-4D15-A13E-E00EE2BF649E}
1849,S ELM EUGENE ST & VANDALIA RD,1115683200000,S ELM-EUGENE ST,NORTH,10895,S ELM-EUGENE ST,SOUTH,7932,E VANDALIA RD,WEST,8980,E VANDALIA RD,EAST,6897,NA,NA,NA,17352,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMEUGENEST-VANDALIARD05.pdf,{0800E847-C455-41ED-8603-5F70B5B723B4}
1850,N ELM ST & E FISHER AVE,1130889600000,N ELM ST,NORTH,14962,N ELM ST,SOUTH,13333,E FISHER AVE,WEST,7956,E FISHER AVE,EAST,5225,NA,NA,NA,20738,2005,NA,{2AB8A00B-15D8-48F3-9EBB-C24096E5246D}
1851,N ELM ST & W FRIENDLY AVE,1112054400000,N ELM ST,NORTH,10188,N ELM ST,SOUTH,9136,W FRIENDLY AVE,WEST,11570,E FRIENDLY AVE,EAST,11180,NA,NA,NA,21037,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMST-FRIENDLY05.pdf,{61645F9F-C5BC-4E26-898E-5351013348D7}
1852,S ELM ST & E MARKET ST,1112140800000,N ELM ST,NORTH,9607,N ELM ST,SOUTH,8700,W MARKET ST,WEST,13117,E MARKET ST,EAST,10904,NA,NA,NA,21164,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMST-MARKET05.pdf,{8F8EB777-3AC0-4E03-B0D9-AB2178AC4FA0}
1853,S ELM ST & W MCGEE ST,1112140800000,S ELM ST,NORTH,8032,S ELM ST,SOUTH,5767,W MCGEE ST,WEST,4544,W MCGEE ST,EAST,4909,NA,NA,NA,11626,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EUGENE-MCGEE05.PDF,{BA1DD2EC-7DB7-41D1-A92F-BEEDB7F54F92}
1854,S ELM ST & E WASHINGTON ST,1119484800000,S ELM ST,NORTH,7083,S ELM ST,SOUTH,6348,E WASHINGTON ST,WEST,9254,E WASHINGTON ST,EAST,9231,NA,NA,NA,15958,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMST-WASHINGTONST05.pdf,{3991DAED-107D-4BA0-9FF7-F7B59FB2A205}
1855,N ELM ST & PISGAH CHURCH RD,1108425600000,N ELM ST,NORTH,20669,N ELM ST,SOUTH,17449,PISGAH CHURCH ST,WEST,20940,PISGAH CHURCH ST,EAST,19344,NA,NA,NA,39201,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELMST-PISGAHCHURCH05.pdf,{80FEF4DD-EF9B-45E4-A0B0-FF6C3F42A2E3}
1856,N ELM ST & W SMITH ST,1112054400000,N ELM ST,NORTH,2192,S ELM ST,SOUTH,10329,E SMITH ST,WEST,8904,E SMITH ST,EAST,6501,NA,NA,NA,18963,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/ELM-SMITH05.PDF,{CA836387-F2CC-4FA7-93DB-26D326ADC185}
1857,S ENGLISH ST & E GATE CITY BLVD,1124755200000,S ENGLISH ST,NORTH,6427,S ENGLISH ST,SOUTH,2180,E GATE CITY BLVD,WEST,13490,E GATE CITY BLVD,EAST,13885,NA,NA,NA,17981,2005,NA,{A274723A-C1BA-4BE8-9435-406241C60F17}
1858,S ELM-EUGENE ST & I-85 RAMP,1115856000000,S ELM-EUGENE ST,NORTH,13447,S ELM-EUGENE ST,SOUTH,9623,I 85,WEST,3824,,EAST,0,NA,NA,NA,13447,2005,NA,{601594CE-06BE-467E-AA32-DF5378672DF0}
1859,N EUGENE ST & LINDSAY ST,1109721600000,N EUGENE ST,NORTH,13400,N EUGENE ST,SOUTH,14914,NA,WEST,7,W LINDSAY ST,EAST,3927,NA,NA,NA,16124,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EUGENE-LINDSAY05.PDF,{225B6DA0-1261-4128-A606-9DBA00FD7858}
1860,EUGENE ST & W MARKET ST,1112572800000,N EUGENE ST,NORTH,17177,N EUGENE ST,SOUTH,18961,W MARKET ST,WEST,17490,W MARKET ST,EAST,16630,NA,NA,NA,35129,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EUGENE-MARKETST05.pdf,{3A7510CF-EC38-453B-BB67-1EEC74076109}
1861,S EUGENE ST & W MCGEE ST,1115769600000,S EUGENE ST,NORTH,16471,S EUGENE ST,SOUTH,16091,W MCGEE ST,WEST,2987,W MCGEE ST,EAST,16630,NA,NA,NA,19088,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/EUGENE-MCGEE05.PDF,{78B4D0DE-D5B7-424E-8115-EA0D56500F15}
1862,FAIRFAX RD & MERRITT DR,1114992000000,FAIRFAX RD,NORTH,5247,FAIRFAX RD,SOUTH,345,MERRITT DR,WEST,14409,MERRITT DR,EAST,18911,NA,NA,NA,19456,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FAIRFAX-MERRITTDR05.pdf,{CF380D84-A433-4B5D-A771-36A91A3E3AA3}
1863,FAIRFAX RD & HILLTOP RD,1115078400000,FAIRFAX RD,NORTH,6126,FAIRFAX RD,SOUTH,1893,HILLTOP RD,WEST,18522,HILLTOP RD,EAST,16517,NA,NA,NA,21529,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FAIRFAX-HILLTOP05.pdf,{14B2CC93-60A7-4F47-839B-4344C032CCBC}
1864,FERNWOOD DR & LAWNDALE DR,1111363200000,LAWNDALE DR,NORTH,94965,LAWNDALE DR,SOUTH,23665,FERNWOOD DR,WEST,3984,FERNWOOD DR,EAST,890,NA,NA,NA,26752,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FERNWOODDR-LAWNDALEDR05.pdf,{2980AEBD-9C90-4510-B648-A5E43B7CCB09}
1865,FLEMING RD & OLD OAKRIDGE RD,1111449600000,FLEMING RD,NORTH,7530,FLEMING RD,SOUTH,16565,OLD OAKRIDGE RD,WEST,10033,NA,EAST,2,NA,NA,NA,17065,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FLEMINGRD-OLDOAKRIDERD05.pdf,{B47F514A-FDD7-4D10-9FB8-C285F94718F4}
1866,E FLORIDA ST & MARTIN LUTHER KING JR DR,1114646400000,MLK JR DR,NORTH,9142,MLK JR DR,SOUTH,9866,E FLORIDA ST,WEST,8771,E FLORIDA ST,EAST,7569,NA,NA,NA,17674,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FLORIDA-MLKDR05.pdf,{20E1CEAE-1547-4982-9E61-852B5E80E695}
1867,E FLORIDA ST & WILLOW RD,1111363200000,WILLOW RD,NORTH,5859,WILLOW RD,SOUTH,3811,E FLORIDA ST,WEST,6410,E FLORIDA ST,EAST,5818,NA,NA,NA,10949,2005,NA,{65DFE442-AD34-4856-B0A6-4C7895E91B5D}
1868,FREEMAN MILL RD & RANDLEMAN RD,1111622400000,FREEMAN MILL RD,NORTH,26575,FREEMAN MILL RD,SOUTH,21185,,WEST,0,RANDLEMAN RD,EAST,5914,NA,NA,NA,26837,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FREE-RANDL05.pdf,{EF3D08C0-5433-461A-9903-C9B22BFFD5F8}
1869,FREEMAN MILL RD & GARRETT ST,1111449600000,FREEMAN MILL RD,NORTH,20166,FREEMAN MILL RD,SOUTH,21290,GLENWOOD AVE,WEST,1746,GARRETT ST,EAST,2162,NA,NA,NA,22682,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FREEMANMILL-GARRET05.pdf,{DE5594AC-77B2-4A2F-9649-BD97A76D8BF0}
1870,W FRIENDLY AVE & WESTRIDGE RD,1117065600000,WESTRIDGE RD,NORTH,10275,LAKEWOOD DR,SOUTH,443,W FRIENDLY AVE,WEST,29843,W FRIENDLY AVE,EAST,22695,NA,NA,NA,31628,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIELAKEWESTRID05.pdf,{4A348835-1F16-4716-98D7-50109D290225}
1871,W FRIENDLY AVE & JEFFERSON RD,1118188800000,JEFFERSON RD,NORTH,9323,DRIVE WAY,SOUTH,0,W FRIENDLY AVE,WEST,32830,W FRIENLDY AVE,EAST,27007,NA,NA,NA,34580,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIENDLYAV-JEFFERSONRD05.pdf,{A26A575C-C08D-4520-8CF2-C04A7A817348}
1872,W FRIENDLY AVE & N GREENE ST,1116806400000,GREENE ST,NORTH,4747,GREENE ST,SOUTH,4359,W FRIENDLY AVE,WEST,12638,W FRIENDLY AVE,EAST,12260,NA,NA,NA,17002,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIENDLY--GREENE05.pdf,{9F9388EC-2702-49C5-A02A-90B401DA97C5}
1873,W FRIENDLY AVE & KING GEORGE DR,1111536000000,KING GEORGE DR,NORTH,1151,DRIVE WAY,SOUTH,20,W FRIENDLY AVE,WEST,18931,W FRIENDLY AVE,EAST,19198,NA,NA,NA,19650,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIENDLY-KINGGEORGEDR05.pdf,{5C6DB663-1168-4E7D-8B6B-D3245EE31420}
1874,E FRIENDLY AVE & N MURROW BLVD,1116201600000,N MURROW BLVD,NORTH,15425,N MURROW BLVD,SOUTH,14594,E FRIENDLY AVE,WEST,7659,E FRIENDLY AVE,EAST,6574,NA,NA,NA,22126,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIENDLY-MURROW05.pdf,{24D358FE-D26D-4300-9472-16E365703244}
1875,W FRIENDLY AVE & W RADIANCE DR,1115769600000,W RADIANCE DR,NORTH,2437,NA,SOUTH,2,W FRIENDLY AVE,WEST,19848,W FRIENDLY AVE,EAST,20299,NA,NA,NA,21293,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIENDLY-RADIANCE05.pdf,{78951E28-BCAF-4124-A229-97C2AF64ADFA}
1876,W FRIENDLY AVE & N SPRING ST,1115251200000,N SPRING ST,NORTH,9230,N SPRING ST,SOUTH,11421,W FRIENDLY AVE,WEST,18455,W FRIENDLY AVE,EAST,20650,NA,NA,NA,29878,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/FRIENDLY-SPRING05.pdf,{CA034F6F-6640-436B-8220-E7235C867AAA}
1877,GREEN VALLEY RD & WESTOVER TER,1118880000000,WESTOVER TER,NORTH,21520,WESTOVER TER,SOUTH,22891,GREEN VALLEY RD,WEST,1945,PEMBROKE RD,EAST,10619,NA,NA,NA,34616,2005,NA,{7DEDE873-CF77-420F-9DD1-534442A0DD5A}
1878,GROOMETOWN RD & VANDALIA RD,1121040000000,GROOMETOWN RD,NORTH,14059,GROOMETOWN RD,SOUTH,15864,WAYNE RD,WEST,8897,W VANDALIA RD,EAST,4572,NA,NA,NA,21696,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/GROOMETOWN-VANDAL05.pdf,{BAEECD6A-5810-4912-BE07-4A5B3591FF0A}
1879,GUILFORD COLLEGE RD & HILLTOP RD,1118793600000,GUILFORD COLLEGE RD,NORTH,11612,GUILFORD COLLEGE RD,SOUTH,8668,PIEDMONT PKWY,WEST,15029,HILLTOP RD,EAST,16063,NA,NA,NA,25686,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/GUILFORDCOLLEGERD-HILLTOPRD05.pdf,{1E509B66-26CC-4E11-BA87-F7E9977079D4}
1880,GUILFORD COLLEGE RD & HORNADAY RD,1120694400000,GUILFORD COLLEGE RD,NORTH,34923,GUILFORD COLLEGE RD,SOUTH,20652,HORNADAY RD,WEST,4137,HORNADAY RD,EAST,15902,NA,NA,NA,37807,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/GUILFORDCOLLEGERD-HORNADAY05.pdf,{EAA43D9D-AA53-41CD-BEB7-3C758208AC2C}
1881,GUILFORD COLLEGE RD & SAPP RD,1125273600000,GUILFORD COLLEGE RD,NORTH,22568,GUILFORD COLLEGE RD,SOUTH,21560,BATTERY DR,WEST,527,SAPP RD,EAST,2085,NA,NA,NA,23370,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/GUILFORDCOLLEGERD-SAPPRD05.pdf,{FCC13A4A-7D49-46D5-ACC9-E5EDF104731E}
1882,HAMBURG MILL RD & 220 HWY,1128988800000,BATTLEGROUND AVE,NORTH,19389,BATTLEGROUND AVE,SOUTH,18357,HAMBURG MILL RD,WEST,2598,NA,EAST,0,NA,NA,NA,20172,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HAMBURGMILL-220HWY05.pdf,{A65566A5-7EB3-48AB-AA9A-CD751401C57F}
1883,HANBERRY DR & HORSE PEN CREEK RD,1118707200000,HANBERRY DR,NORTH,4050,DRIVE WAY,SOUTH,586,HORSE PEN CREEK RD,WEST,11180,HORSE PEN CREEK RD,EAST,11556,NA,NA,NA,13686,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HANBERRY-HORSEPENCREEK05.pdf,{C7F83620-6255-49A0-9ADF-AA584F9CE328}
1884,HEWITT ST & MERRITT DR,1110067200000,MERRITT DR,NORTH,14478,MERRITT DR,SOUTH,17555,HEWITT ST,WEST,5352,HEWITT SR,EAST,33,NA,NA,NA,18709,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HEWITT-MERRITTDR05.pdf,{1C22CCB6-A464-412E-B592-5F6A87EDC0CE}
1885,W GATE CITY BLVD & GROOMETOWN RD,1121212800000,W GATE CITY BLVD,NORTH,25092,W GATE CITY BLVD,SOUTH,17970,HILLTOP RD,WEST,15732,GROOMETOWN RD,EAST,14960,NA,NA,NA,36877,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HIGHPOINT-HILL-GROOM05.pdf,{026002C6-C77D-4DAA-B056-58E60B3FEF09}
1886,W GATE CITY BLVD & MACKAY RD,1119830400000,W GATE CITY BLVD,NORTH,17092,HIGH POINT RD,SOUTH,18718,MACKAY RD,WEST,28957,MACKAY RD,EAST,1110,NA,NA,NA,25060,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HIGHPOINT-MACKEY05.pdf,{F29FC32B-3B2B-4F10-BDB2-2BC8E8832DB8}
1887,W GATE CITY BLVD & MEADOWVIEW RD,1130803200000,W GATE CITY BLVD,NORTH,25777,W GATE CITY BLVD,SOUTH,32018,W MEADOWVIEW RD,WEST,12011,W MEADOWVIEW RD,EAST,6712,NA,NA,NA,38259,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HIGHPOINT-MEADOWVIEW05.pdf,{3B5A82D0-D419-42B2-A47D-6DD8536283A2}
1888,W GATE CITY BLVD & PATTERSON ST,1110067200000,PATTERSON ST,NORTH,7874,PATTERSON ST,SOUTH,4923,W GATE CITY BLVD,WEST,23255,W GATE CITY BLVD,EAST,24724,NA,NA,NA,30388,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HIGHPOINT-PATTERSONST05.pdf,{F555A3F6-6DAD-4891-B4C0-8F8F5F20AC25}
1889,W GATE CITY BLVD & W LEE ST,1131408000000,W GATE CITY BLVD,NORTH,26212,W GATE CITY BLVD,SOUTH,25897,W LEE ST,WEST,941,NA,EAST,2,NA,NA,NA,26526,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HIGHPOINTRD-LEEST05.pdf,{F1B2BED1-DBA9-4E39-A267-015A9929D3D9}
1890,W GATE CITY BLVD & MERRITT DR,1119398400000,MERRITT DR,NORTH,3547,MERRITT DR,SOUTH,3206,W GATE CITY BLVD,WEST,15939,W GATE CITY BLVD,EAST,13284,NA,NA,NA,17988,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HIGHPOINTRD-MERRITTDR05.pdf,{F129369F-7FB9-474B-B119-3C7118348A37}
1891,HILL ST & W WENDOVER AVE,1110326400000,HILL ST,NORTH,966,HILL ST,SOUTH,2653,W WENDOVER AVE,WEST,62476,W WENDOVER AVE,EAST,63601,NA,NA,NA,64698,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HILLST-WENDOVERAVE05.pdf,{49599C68-663A-4E60-BB07-37930373619E}
1892,HILLTOP RD & STANLEY RD,1116892800000,STANLEY RD,NORTH,8762,STANLEY RD,SOUTH,11,HILLTOP RD,WEST,12745,HILLTOP RD,EAST,16630,NA,NA,NA,19078,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HILLTOP-STANLEY05.pdf,{975ABBA9-691C-45F0-AFCC-79976CB4ED12}
1893,N HOLDEN RD & HOBBS RD,1118102400000,N HOLDEN RD,NORTH,19977,N HOLDEN RD,SOUTH,17668,HOBBS RD,WEST,6450,HOBBS RD,EAST,5917,NA,NA,NA,25006,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOBBS-HOLDEN05.pdf,{94B5EE41-7DCA-4437-B5ED-22C09A718865}
1894,S HOLDEN RD & CAMPGROUND RD,1115078400000,S HOLDEN RD,NORTH,18865,S HOLDEN RD,SOUTH,17560,CAMPGROUND RD,WEST,915,EXIT 121,EAST,7816,NA,NA,NA,22579,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOLDEN-CAMP-I85.pdf,{CD1DDA8F-7E01-4FC7-9759-FA06637B35CC}
1895,S HOLDEN RD & W MARKET ST,1117584000000,N HOLDEN RD,NORTH,22719,N HOLDEN RD,SOUTH,19633,W MARKET ST,WEST,16148,W MARKET ST,EAST,12660,NA,NA,NA,35580,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOLDEN-MARKET05.pdf,{86C96BB7-D77D-4FAF-9171-0B2F4DC3DDFE}
1896,S HOLDEN RD & PHOENIX DR,1117497600000,S HOLDEN RD,NORTH,14575,S HOLDEN RD,SOUTH,10987,DRIVE WAY,WEST,3947,PHOENIX DR,EAST,3907,NA,NA,NA,16708,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOLDEN-PHOENIXDR05.pdf,{A360BE0B-A10E-4E59-85D0-76C4D3F2D717}
1897,S HOLDEN RD & PATTERSON ST,1110412800000,S HOLDEN RD,NORTH,36577,S HOLDEN RD,SOUTH,35590,PATTERSON ST,WEST,13775,PATTERSON ST,EAST,11362,NA,NA,NA,48652,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOLDEN-PATTERSONST05.pdf,{B91374F2-B9B9-4FE9-99F9-4C2827B15826}
1898,S HOLDEN RD & W VANDALIA RD,1104796800000,S HOLDEN RD,NORTH,18237,S HOLDEN RD,SOUTH,14968,W VANDALIA RD,WEST,11013,W VANDALIA RD,EAST,10610,NA,NA,NA,27414,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOLDEN-VANDALIA05.pdf,{BAD1398C-7FF9-4922-A81C-00D3F5C0FB00}
1899,HORSE PEN CREEK RD & FOUR FARMS RD,1114387200000,NA,NORTH,0,FOUR FARMS RD,SOUTH,4814,HORSE PEN CREEK RD,WEST,12947,HORSE PEN CREEK RD,EAST,13112,NA,NA,NA,13270,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HOR-FOUFARM05.pdf,{8E556437-B901-4C4D-AEF7-DE6B9746ECDC}
1900,HORSE PEN CREEK RD & TALMAGA LN,1114646400000,HORSE PEN CREEK RD,NORTH,14717,HORSE PEN CREEK RD,SOUTH,15581,NA,WEST,0,TALMAGA LN,EAST,1218,NA,NA,NA,15758,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HORSEPENCREEKRD-TALMAGALN05.pdf,{07073434-C166-4AB4-87C1-E0AAA0AB1FBA}
1901,HUFFINE MILL RD & E WENDOVER AVE,1107302400000,HUFFINE MILL RD,NORTH,8813,HUFFINE MILL RD,SOUTH,8231,E WENDOVER AVE,WEST,2558,E WENDOVER AVE,EAST,556,NA,NA,NA,10079,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/HUFFINEMILL-WENDOVERAVE05.pdf,{3435FBD8-8EF8-4A25-A705-9CBB536FA37C}
1902,IDOLBROOK DR & RANDLEMAN RD,1107907200000,RANDLEMAN RD,NORTH,20095,RANDLEMAN RD,SOUTH,20228,MYSTIC DR,WEST,192,IDOLBROOK DR,EAST,1321,NA,NA,NA,20918,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/IDOL-MYSTIC-RANDLEM05.pdf,{600E261A-6BBF-4082-816B-8E5F972622EF}
1903,JEFFERSON RD & NEW GARDEN RD,1118188800000,WILL DOSKEY DR,NORTH,115,JEFFERSON RD,SOUTH,4630,NEW GARDEN RD,WEST,11121,NEW GARDEN RD,EAST,10678,NA,NA,NA,13272,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/JEFF-NEWGAR-WILL05.pdf,{9ACBCC0A-FAEB-4846-83B5-59A3C6E13136}
1904,LAWNDALE DR & PISGAH CHURCH RD,1117670400000,LAWNDALE DR,NORTH,19539,LAWNDALE DR,SOUTH,22344,PISGAH CHURCH RD,WEST,20458,PISGAH CHURCH RD,EAST,26289,NA,NA,NA,44315,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/LAWNDALEDR-PISGAHCHURCHRD05.pdf,{FF1A53DA-BC19-4FF8-9765-3FD54D4A8600}
1905,LAWNDALE DR & NEW GARDEN RD,1122768000000,LAWNDALE DR,NORTH,15839,LAWNDALE DR,SOUTH,15265,NA,WEST,0,NEW GARDEN RD,EAST,1236,NA,NA,NA,16170,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/LAWNDALE-NEWGARDEN02.pdf,{D4E8F852-792B-4981-BFBE-6D0A4FE37D8C}
1906,LINDSAY ST & SUMMIT AVE,1109548800000,SUMMIT AVE,NORTH,7963,SUMMIT AVE,SOUTH,7760,E LINDSAY ST,WEST,5311,E LINDSAY ST,EAST,2698,NA,NA,NA,11866,2005,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/2005/Lindsay-Summit05.pdf,{4DD0AE6D-6175-4A60-A630-DD5A28FF8F9D}
